customer_id,gender,region,age,product_name,category,unit_price,quantity,total_price,shipping_fee,shipping_status,order_date,year,month,month_name,year_month,quarter,age_group,estimated_cost,profit,profit_margin
CUST0051,Male,West,41.0,Smartwatch,Wearables,200.0,4,800,8.56,Returned,2024-01-03,2024,1,Jan,2024-01,2024Q1,35-44,460.869884984343,330.570115015657,41.321264376957124
CUST0144,Female,South,49.0,Smartphone,Electronics,800.0,5,4000,10.52,Delivered,2023-12-01,2023,12,Dec,2023-12,2023Q4,45-54,3059.4817155753235,929.9982844246765,23.24995711061691
CUST0134,Male,South,58.0,Monitor,Electronics,300.0,5,1500,19.72,Delivered,2023-05-16,2023,5,May,2023-05,2023Q2,55+,1031.306422827675,448.9735771723249,29.93157181148833
CUST0129,Male,South,66.0,Mouse,Accessories,30.0,2,60,9.19,In Transit,2023-05-07,2023,5,May,2023-05,2023Q2,55+,47.05903805266362,3.7509619473363838,6.25160324556064
CUST0148,Female,West,67.0,Headphones,Accessories,100.0,2,200,19.58,Returned,2023-06-01,2023,6,Jun,2023-06,2023Q2,55+,140.4422999854628,39.977700014537206,19.988850007268603
CUST0211,Male,North,35.0,Smartphone,Electronics,800.0,5,4000,15.61,In Transit,2023-01-27,2023,1,Jan,2023-01,2023Q1,25-34,2540.2463112043306,1444.1436887956695,36.10359221989174
CUST0272,Male,South,52.0,Keyboard,Accessories,50.0,2,100,13.78,Delivered,2023-09-04,2023,9,Sep,2023-09,2023Q3,45-54,69.36421105515645,16.855788944843553,16.855788944843553
CUST0092,Female,East,32.0,Mouse,Accessories,30.0,5,150,15.68,Delivered,2023-11-06,2023,11,Nov,2023-11,2023Q4,25-34,82.67287677715845,51.64712322284155,34.43141548189437
CUST0203,Female,Unknown,33.0,Smartwatch,Wearables,200.0,1,200,14.86,Returned,2023-09-24,2023,9,Sep,2023-09,2023Q3,25-34,147.86408956615549,37.275910433844516,18.637955216922258
CUST0109,Male,North,57.0,Smartwatch,Wearables,200.0,1,200,13.34,Returned,2023-09-08,2023,9,Sep,2023-09,2023Q3,55+,112.76914782660545,73.89085217339455,36.945426086697275
CUST0204,Female,South,54.0,Laptop,Electronics,1500.0,5,7500,5.02,Returned,2023-08-28,2023,8,Aug,2023-08,2023Q3,45-54,5216.984060914659,2277.9959390853414,30.373279187804552
CUST0291,Male,West,49.0,Smartwatch,Wearables,200.0,4,800,18.56,Delivered,2023-03-18,2023,3,Mar,2023-03,2023Q1,45-54,586.7730270295327,194.66697297046727,24.33337162130841
CUST0153,Female,South,40.0,Headphones,Accessories,100.0,5,500,14.22,Delivered,2023-02-02,2023,2,Feb,2023-02,2023Q1,35-44,307.74288036982534,178.03711963017466,35.60742392603493
CUST0220,Male,North,67.0,Headphones,Accessories,100.0,5,500,13.85,Returned,2023-03-15,2023,3,Mar,2023-03,2023Q1,55+,365.69645037737934,120.45354962262067,24.090709924524134
CUST0199,Female,North,41.0,Mouse,Accessories,30.0,3,90,18.37,Returned,2024-01-03,2024,1,Jan,2024-01,2024Q1,35-44,50.64651411351962,20.983485886480377,23.31498431831153
CUST0245,Male,West,63.0,Smartphone,Electronics,800.0,2,1600,19.63,Delivered,2023-12-27,2023,12,Dec,2023-12,2023Q4,55+,1275.2724423392713,305.09755766072874,19.068597353795546
CUST0228,Male,North,25.0,Smartphone,Electronics,800.0,1,800,5.64,In Transit,2023-09-23,2023,9,Sep,2023-09,2023Q3,<25,497.0430419262278,297.31695807377224,37.16461975922153
CUST0106,Male,North,50.0,Laptop,Electronics,1500.0,5,7500,15.14,In Transit,2023-06-08,2023,6,Jun,2023-06,2023Q2,45-54,5984.323906622893,1500.5360933771065,20.00714791169475
CUST0174,Male,West,68.0,Mouse,Accessories,30.0,4,120,14.02,Returned,2023-09-13,2023,9,Sep,2023-09,2023Q3,55+,81.22401311123281,24.755986888767193,20.62998907397266
CUST0161,Male,West,62.0,Smartwatch,Wearables,200.0,3,600,17.9,Returned,2023-01-03,2023,1,Jan,2023-01,2023Q1,55+,460.18965633424926,121.91034366575073,20.318390610958456
CUST0204,Male,South,54.0,Smartphone,Electronics,800.0,1,800,7.77,Returned,2023-07-23,2023,7,Jul,2023-07,2023Q3,45-54,548.7674763253987,243.46252367460133,30.43281545932517
CUST0062,Male,West,43.0,Smartwatch,Wearables,200.0,2,400,13.02,Delivered,2023-10-08,2023,10,Oct,2023-10,2023Q4,35-44,226.39838484020675,160.58161515979324,40.14540378994831
CUST0114,Male,South,60.0,Keyboard,Accessories,50.0,1,50,6.25,In Transit,2023-02-06,2023,2,Feb,2023-02,2023Q1,55+,29.690030252433825,14.059969747566175,28.11993949513235
CUST0102,Male,West,25.0,Monitor,Electronics,300.0,3,900,9.94,Delivered,2023-10-21,2023,10,Oct,2023-10,2023Q4,<25,656.5650010824888,233.49499891751117,25.94388876861235
CUST0140,Male,East,50.0,Smartphone,Electronics,800.0,1,800,10.36,Returned,2023-05-25,2023,5,May,2023-05,2023Q2,45-54,459.73118108196553,329.90881891803446,41.23860236475431
CUST0142,Female,South,32.0,Smartphone,Electronics,800.0,1,800,8.45,Returned,2023-04-28,2023,4,Apr,2023-04,2023Q2,25-34,474.71946936698635,316.83053063301367,39.60381632912671
CUST0016,Male,East,61.0,Smartphone,Electronics,800.0,2,1600,19.07,Delivered,2023-10-03,2023,10,Oct,2023-10,2023Q4,55+,880.4895654375106,700.4404345624894,43.777527160155586
CUST0023,Male,South,49.0,Keyboard,Accessories,50.0,5,250,10.03,Returned,2023-11-01,2023,11,Nov,2023-11,2023Q4,45-54,155.26424709028848,84.70575290971152,33.88230116388461
CUST0008,Female,West,18.0,Mouse,Accessories,30.0,4,120,8.76,In Transit,2023-06-30,2023,6,Jun,2023-06,2023Q2,<25,72.15309630332577,39.086903696674234,32.57241974722852
CUST0268,Male,North,21.0,Monitor,Electronics,300.0,2,600,5.69,Returned,2023-08-03,2023,8,Aug,2023-08,2023Q3,<25,370.12141614911826,224.18858385088174,37.36476397514696
CUST0162,Male,East,69.0,Headphones,Accessories,100.0,1,100,6.43,Returned,2023-05-26,2023,5,May,2023-05,2023Q2,55+,76.83662696223746,16.73337303776254,16.73337303776254
CUST0121,Female,West,66.0,Smartwatch,Wearables,200.0,5,1000,19.19,Returned,2023-09-19,2023,9,Sep,2023-09,2023Q3,55+,652.5503835548798,328.25961644512023,32.82596164451203
CUST0047,Female,West,41.0,Smartwatch,Wearables,200.0,3,600,10.92,Returned,2023-06-18,2023,6,Jun,2023-06,2023Q2,35-44,407.63791840867384,181.44208159132617,30.240346931887697
CUST0148,Male,East,67.0,Keyboard,Accessories,50.0,5,250,11.17,In Transit,2023-03-03,2023,3,Mar,2023-03,2023Q1,55+,193.74815118123112,45.081848818768876,18.032739527507548
CUST0251,Female,East,42.0,Smartphone,Electronics,800.0,3,2400,10.65,In Transit,2023-11-18,2023,11,Nov,2023-11,2023Q4,35-44,1487.9305617116938,901.4194382883062,37.55914326201275
CUST0028,Female,West,50.0,Monitor,Electronics,300.0,1,300,14.36,Delivered,2023-08-05,2023,8,Aug,2023-08,2023Q3,45-54,207.24026271965778,78.39973728034222,26.133245760114075
CUST0174,Female,East,68.0,Headphones,Accessories,100.0,4,400,11.92,In Transit,2023-10-31,2023,10,Oct,2023-10,2023Q4,55+,313.9771254683115,74.1028745316885,18.525718632922125
CUST0296,Female,East,50.0,Smartphone,Electronics,800.0,5,4000,13.43,Returned,2023-08-11,2023,8,Aug,2023-08,2023Q3,45-54,2719.95429571225,1266.61570428775,31.665392607193755
CUST0085,Male,Unknown,49.0,Smartphone,Electronics,800.0,1,800,16.2,Returned,2023-11-25,2023,11,Nov,2023-11,2023Q4,45-54,525.6152763926125,258.1847236073875,32.27309045092344
CUST0281,Male,West,44.0,Laptop,Electronics,1500.0,5,7500,7.21,Delivered,2023-11-21,2023,11,Nov,2023-11,2023Q4,35-44,5143.275259269139,2349.5147407308614,31.326863209744822
CUST0010,Female,East,37.0,Headphones,Accessories,100.0,3,300,7.41,Delivered,2023-03-27,2023,3,Mar,2023-03,2023Q1,35-44,186.22825187639108,106.36174812360892,35.45391604120297
CUST0186,Female,West,55.0,Laptop,Electronics,1500.0,1,1500,19.04,In Transit,2023-10-20,2023,10,Oct,2023-10,2023Q4,45-54,1029.1958690162112,451.7641309837888,30.117608732252588
CUST0281,Female,North,44.0,Laptop,Electronics,1500.0,2,3000,9.87,Delivered,2023-11-27,2023,11,Nov,2023-11,2023Q4,35-44,2296.438325785288,693.6916742147122,23.123055807157073
CUST0031,Female,East,67.0,Smartphone,Electronics,800.0,5,4000,9.6,In Transit,2023-10-22,2023,10,Oct,2023-10,2023Q4,55+,3026.8479608170996,963.5520391829003,24.088800979572508
CUST0270,Female,East,49.0,Headphones,Accessories,100.0,3,300,13.33,Delivered,2023-02-10,2023,2,Feb,2023-02,2023Q1,45-54,184.37471331912766,102.29528668087234,34.09842889362411
CUST0039,Female,North,60.0,Smartphone,Electronics,800.0,2,1600,19.2,In Transit,2023-08-11,2023,8,Aug,2023-08,2023Q3,55+,1240.6762513462827,340.1237486537173,21.257734290857332
CUST0063,Male,South,20.0,Keyboard,Accessories,50.0,1,50,17.61,Returned,2023-08-13,2023,8,Aug,2023-08,2023Q3,<25,39.07017474984508,-6.680174749845079,-13.360349499690157
CUST0097,Female,East,34.0,Smartwatch,Wearables,200.0,1,200,17.66,Returned,2023-05-21,2023,5,May,2023-05,2023Q2,25-34,144.2147874628433,38.1252125371567,19.06260626857835
CUST0067,Female,North,19.0,Laptop,Electronics,1500.0,4,6000,14.45,Delivered,2023-11-08,2023,11,Nov,2023-11,2023Q4,<25,3304.516775420364,2681.033224579636,44.683887076327274
CUST0124,Female,East,49.0,Smartphone,Electronics,800.0,4,3200,19.17,In Transit,2023-06-17,2023,6,Jun,2023-06,2023Q2,45-54,2481.2976421009407,699.5323578990593,21.860386184345604
CUST0284,Female,South,64.0,Monitor,Electronics,300.0,3,900,19.12,In Transit,2023-06-17,2023,6,Jun,2023-06,2023Q2,55+,592.2762265992076,288.6037734007924,32.06708593342138
CUST0010,Male,West,37.0,Monitor,Electronics,300.0,1,300,9.72,Returned,2023-03-30,2023,3,Mar,2023-03,2023Q1,35-44,188.24537170630236,102.03462829369764,34.011542764565874
CUST0276,Female,West,66.0,Monitor,Electronics,300.0,1,300,18.63,Delivered,2023-11-01,2023,11,Nov,2023-11,2023Q4,55+,191.99711525856588,89.37288474143412,29.790961580478044
CUST0256,Male,South,69.0,Smartphone,Electronics,800.0,3,2400,5.26,Unknown,2023-10-07,2023,10,Oct,2023-10,2023Q4,55+,1427.585456097344,967.1545439026561,40.298105995944006
CUST0221,Female,South,33.0,Mouse,Accessories,30.0,2,60,15.69,Delivered,2023-10-21,2023,10,Oct,2023-10,2023Q4,25-34,44.860962798684604,-0.5509627986846031,-0.9182713311410051
CUST0062,Female,West,43.0,Monitor,Electronics,300.0,3,900,8.58,Returned,2023-11-02,2023,11,Nov,2023-11,2023Q4,35-44,630.9394883563457,260.4805116436543,28.942279071517145
CUST0219,Female,South,48.0,Headphones,Accessories,207.30404083244343,1,100,9.55,Delivered,2023-01-23,2023,1,Jan,2023-01,2023Q1,45-54,79.68216233439172,10.76783766560828,10.76783766560828
CUST0053,Male,Unknown,25.0,Keyboard,Accessories,50.0,3,150,11.95,Returned,2023-10-18,2023,10,Oct,2023-10,2023Q4,<25,112.22639560540188,25.823604394598124,17.215736263065416
CUST0144,Female,South,54.0,Smartphone,Electronics,800.0,4,3200,7.86,Returned,2023-08-07,2023,8,Aug,2023-08,2023Q3,45-54,2326.4411618410154,865.6988381589846,27.05308869246827
CUST0081,Male,South,38.0,Monitor,Electronics,300.0,5,1500,12.67,In Transit,2023-01-05,2023,1,Jan,2023-01,2023Q1,35-44,832.3195578437955,655.0104421562046,43.66736281041364
CUST0044,Female,South,30.0,Monitor,Electronics,300.0,2,600,16.31,Delivered,2023-07-25,2023,7,Jul,2023-07,2023Q3,25-34,349.27212283475035,234.41787716524965,39.069646194208275
CUST0055,Female,South,45.0,Smartwatch,Wearables,200.0,3,600,18.24,Returned,2023-11-25,2023,11,Nov,2023-11,2023Q4,35-44,407.6090890362684,174.15091096373158,29.025151827288596
CUST0272,Male,North,52.0,Mouse,Accessories,30.0,3,90,11.88,Returned,2023-05-18,2023,5,May,2023-05,2023Q2,45-54,51.92269497687411,26.197305023125885,29.108116692362096
CUST0126,Female,South,66.0,Mouse,Accessories,30.0,2,60,5.53,In Transit,2023-10-16,2023,10,Oct,2023-10,2023Q4,55+,45.1910784012725,9.2789215987275,15.4648693312125
CUST0167,Male,South,67.0,Smartwatch,Wearables,200.0,3,600,8.01,Delivered,2023-03-27,2023,3,Mar,2023-03,2023Q1,55+,385.5918696213541,206.39813037864593,34.399688396440986
CUST0043,Female,South,22.0,Mouse,Accessories,30.0,4,120,19.24,In Transit,2023-10-25,2023,10,Oct,2023-10,2023Q4,<25,67.05325772263089,33.706742277369116,28.088951897807597
CUST0201,Male,West,49.0,Monitor,Electronics,300.0,2,600,7.0,In Transit,2023-09-21,2023,9,Sep,2023-09,2023Q3,45-54,366.3812402668695,226.6187597331305,37.769793288855084
CUST0237,Male,South,65.0,Smartwatch,Wearables,200.0,3,600,6.94,In Transit,2024-01-03,2024,1,Jan,2024-01,2024Q1,55+,391.4575417444949,201.6024582555051,33.60040970925085
CUST0028,Female,East,49.0,Laptop,Electronics,1500.0,1,1500,6.62,Delivered,2023-02-22,2023,2,Feb,2023-02,2023Q1,45-54,1007.6372185998348,485.7427814001652,32.38285209334435
CUST0150,Female,North,63.0,Monitor,Electronics,300.0,3,900,19.87,Delivered,2023-08-23,2023,8,Aug,2023-08,2023Q3,55+,660.7087787139973,219.42122128600272,24.380135698444747
CUST0247,Male,South,44.0,Keyboard,Accessories,50.0,2,100,10.09,Delivered,2023-08-01,2023,8,Aug,2023-08,2023Q3,35-44,57.80952899608658,32.10047100391343,32.10047100391343
CUST0058,Female,East,42.0,Monitor,Electronics,300.0,2,600,6.22,In Transit,2023-08-06,2023,8,Aug,2023-08,2023Q3,35-44,443.0923604689533,150.6876395310467,25.114606588507783
CUST0281,Male,West,49.0,Laptop,Electronics,1500.0,4,6000,7.66,Returned,2023-01-01,2023,1,Jan,2023-01,2023Q1,45-54,4312.177365573479,1680.1626344265212,28.002710573775353
CUST0041,Male,East,64.0,Smartphone,Electronics,800.0,4,3200,5.82,Returned,2023-10-02,2023,10,Oct,2023-10,2023Q4,55+,2252.97951055967,941.20048944033,29.412515295010312
CUST0204,Male,East,54.0,Monitor,Electronics,300.0,4,1200,18.4,Delivered,2023-04-29,2023,4,Apr,2023-04,2023Q2,45-54,957.8947589436825,223.70524105631748,18.642103421359792
CUST0095,Female,North,60.0,Smartwatch,Wearables,200.0,2,400,18.88,Delivered,2023-07-24,2023,7,Jul,2023-07,2023Q3,55+,244.0084198639746,137.1115801360254,34.27789503400635
CUST0272,Female,North,52.0,Smartwatch,Wearables,200.0,3,600,15.36,In Transit,2023-09-17,2023,9,Sep,2023-09,2023Q3,45-54,411.94449107408036,172.69550892591963,28.782584820986607
CUST0069,Male,East,49.0,Monitor,Electronics,300.0,4,1200,16.88,In Transit,2023-09-26,2023,9,Sep,2023-09,2023Q3,45-54,823.9642781994681,359.15572180053186,29.929643483377653
CUST0202,Male,South,56.0,Headphones,Accessories,100.0,4,400,19.94,In Transit,2023-06-07,2023,6,Jun,2023-06,2023Q2,55+,291.83910369836735,88.22089630163265,22.055224075408162
CUST0054,Female,North,64.0,Headphones,Accessories,100.0,1,100,10.32,Delivered,2023-03-12,2023,3,Mar,2023-03,2023Q1,55+,57.91263245184671,31.76736754815329,31.767367548153285
CUST0187,Female,East,25.0,Keyboard,Accessories,50.0,4,200,7.33,Delivered,2023-10-24,2023,10,Oct,2023-10,2023Q4,<25,154.86465159512016,37.80534840487984,18.90267420243992
CUST0065,Male,South,41.0,Smartphone,Electronics,800.0,5,4000,6.41,In Transit,2023-12-01,2023,12,Dec,2023-12,2023Q4,35-44,3082.138198984721,911.4518010152791,22.78629502538198
CUST0019,Male,West,69.0,Smartwatch,Wearables,200.0,1,200,12.86,In Transit,2023-08-16,2023,8,Aug,2023-08,2023Q3,55+,149.33911338248498,37.80088661751502,18.90044330875751
CUST0054,Female,North,64.0,Keyboard,Accessories,50.0,1,50,13.13,In Transit,2023-02-13,2023,2,Feb,2023-02,2023Q1,55+,32.744220523189696,4.125779476810303,8.251558953620606
CUST0018,Female,Unknown,38.0,Mouse,Accessories,30.0,2,60,17.21,In Transit,2023-11-28,2023,11,Nov,2023-11,2023Q4,35-44,40.64017673015757,2.149823269842429,3.5830387830707147
CUST0059,Male,North,18.0,Laptop,Electronics,1500.0,2,3000,7.81,Returned,2023-06-22,2023,6,Jun,2023-06,2023Q2,<25,1851.796385713887,1140.393614286113,38.01312047620377
CUST0075,Female,South,56.0,Mouse,Accessories,30.0,5,150,5.44,In Transit,2023-06-23,2023,6,Jun,2023-06,2023Q2,55+,96.31387480331118,48.24612519668882,32.16408346445922
CUST0129,Female,East,66.0,Smartphone,Electronics,800.0,3,2400,19.63,Delivered,2023-07-28,2023,7,Jul,2023-07,2023Q3,55+,1728.018030406893,652.3519695931069,27.181332066379454
CUST0103,Male,North,49.0,Smartphone,Electronics,800.0,1,800,15.79,In Transit,2023-10-30,2023,10,Oct,2023-10,2023Q4,45-54,623.1776192498154,161.03238075018461,20.129047593773077
CUST0176,Female,South,51.0,Laptop,Electronics,1500.0,3,4500,5.72,In Transit,2023-11-10,2023,11,Nov,2023-11,2023Q4,45-54,2947.1249183046034,1547.1550816953966,34.38122403767548
CUST0299,Female,West,58.0,Smartwatch,Wearables,200.0,3,600,9.69,Returned,2024-01-03,2024,1,Jan,2024-01,2024Q1,55+,366.173620711578,224.136379288422,37.356063214737
CUST0178,Female,South,44.0,Smartphone,Electronics,1658.4323266595477,3,2400,19.31,Delivered,2023-06-03,2023,6,Jun,2023-06,2023Q2,35-44,1645.113107265816,735.576892734184,30.649037197257666
CUST0138,Female,East,46.0,Laptop,Electronics,1500.0,4,6000,16.31,In Transit,2023-06-29,2023,6,Jun,2023-06,2023Q2,45-54,4422.171181367927,1561.5188186320734,26.025313643867886
CUST0152,Male,East,69.0,Mouse,Accessories,30.0,1,30,10.99,In Transit,2023-10-06,2023,10,Oct,2023-10,2023Q4,55+,20.71173841508556,-1.7017384150855595,-5.672461383618532
CUST0212,Female,West,62.0,Smartphone,Electronics,800.0,3,2400,16.12,In Transit,2023-08-01,2023,8,Aug,2023-08,2023Q3,55+,1840.3509666122256,543.5290333877743,22.647043057823932
CUST0208,Female,South,57.0,Smartwatch,Wearables,200.0,2,400,8.71,Unknown,2023-05-18,2023,5,May,2023-05,2023Q2,55+,250.4385976371139,140.8514023628861,35.21285059072152
CUST0026,Male,East,27.0,Smartphone,Electronics,800.0,5,4000,12.26,Returned,2023-05-02,2023,5,May,2023-05,2023Q2,25-34,2917.248722511797,1070.491277488203,26.762281937205074
CUST0224,Female,East,57.0,Smartphone,Electronics,800.0,1,800,19.34,Delivered,2023-11-20,2023,11,Nov,2023-11,2023Q4,55+,535.8353913937843,244.82460860621566,30.603076075776958
CUST0131,Female,West,67.0,Laptop,Electronics,1500.0,2,3000,18.81,In Transit,2023-08-10,2023,8,Aug,2023-08,2023Q3,55+,1765.561101442964,1215.628898557036,40.52096328523454
CUST0019,Male,North,69.0,Monitor,Electronics,300.0,1,300,14.91,Delivered,2023-04-05,2023,4,Apr,2023-04,2023Q2,55+,171.00037071751984,114.08962928248016,38.029876427493384
CUST0291,Female,North,49.0,Mouse,Accessories,30.0,1,30,5.6,Delivered,2023-04-19,2023,4,Apr,2023-04,2023Q2,45-54,17.843511484823214,6.556488515176786,21.854961717255954
CUST0032,Male,West,63.0,Laptop,Electronics,1500.0,3,4500,19.69,In Transit,2023-12-30,2023,12,Dec,2023-12,2023Q4,55+,2776.2869145274713,1704.0230854725287,37.86717967716731
CUST0230,Male,South,49.0,Laptop,Electronics,1500.0,4,6000,15.12,In Transit,2023-11-10,2023,11,Nov,2023-11,2023Q4,45-54,3515.953101864432,2468.926898135568,41.148781635592805
CUST0285,Female,North,58.0,Headphones,Accessories,100.0,1,100,5.25,Delivered,2023-01-14,2023,1,Jan,2023-01,2023Q1,55+,62.596731746128256,32.153268253871744,32.153268253871744
CUST0199,Male,North,41.0,Headphones,Accessories,100.0,1,100,18.38,Returned,2023-07-05,2023,7,Jul,2023-07,2023Q3,35-44,60.26571145665819,21.354288543341813,21.354288543341813
CUST0045,Female,East,21.0,Monitor,Electronics,300.0,3,900,15.22,In Transit,2024-01-03,2024,1,Jan,2024-01,2024Q1,<25,654.462244707651,230.31775529234895,25.59086169914988
CUST0063,Male,North,20.0,Monitor,Electronics,300.0,4,1200,15.57,Delivered,2023-11-06,2023,11,Nov,2023-11,2023Q4,<25,834.9677839126575,349.4622160873425,29.121851340611876
CUST0178,Male,East,44.0,Laptop,Electronics,1500.0,5,7500,8.03,In Transit,2023-01-20,2023,1,Jan,2023-01,2023Q1,35-44,4327.842657476724,3164.127342523276,42.188364566977015
CUST0210,Female,North,30.0,Monitor,Electronics,300.0,5,1500,16.68,Returned,2023-05-06,2023,5,May,2023-05,2023Q2,25-34,846.792892701129,636.5271072988711,42.43514048659141
CUST0105,Female,North,27.0,Headphones,Accessories,100.0,2,200,12.44,In Transit,2023-10-21,2023,10,Oct,2023-10,2023Q4,25-34,158.54738486359327,29.012615136406737,14.506307568203368
CUST0198,Male,South,49.0,Monitor,Electronics,300.0,3,900,6.39,Returned,2023-12-30,2023,12,Dec,2023-12,2023Q4,45-54,537.8201147322233,355.78988526777675,39.532209474197415
CUST0241,Female,East,27.0,Keyboard,Accessories,50.0,1,50,11.72,In Transit,2023-07-10,2023,7,Jul,2023-07,2023Q3,25-34,35.945566762566536,2.3344332374334638,4.6688664748669275
CUST0201,Female,West,49.0,Smartphone,Electronics,800.0,2,1600,6.85,Delivered,2024-01-03,2024,1,Jan,2024-01,2024Q1,45-54,1079.490098045242,513.6599019547581,32.10374387217238
CUST0052,Male,South,66.0,Mouse,Accessories,30.0,4,120,14.27,In Transit,2023-02-05,2023,2,Feb,2023-02,2023Q1,55+,88.26916527673926,17.460834723260742,14.550695602717283
CUST0258,Female,North,39.0,Laptop,Electronics,1500.0,3,4500,15.91,Returned,2023-02-03,2023,2,Feb,2023-02,2023Q1,35-44,3432.0799360146266,1052.0100639853733,23.378001421897185
CUST0123,Male,South,52.0,Laptop,Electronics,1500.0,5,7500,16.01,In Transit,2023-11-22,2023,11,Nov,2023-11,2023Q4,45-54,4544.227345126449,2939.7626548735507,39.196835398314015
CUST0285,Male,South,49.0,Smartphone,Electronics,800.0,3,2400,19.44,In Transit,2023-06-03,2023,6,Jun,2023-06,2023Q2,45-54,1338.1796250830716,1042.3803749169283,43.432515621538684
CUST0279,Female,West,59.0,Mouse,Accessories,30.0,3,90,7.34,Returned,2023-04-26,2023,4,Apr,2023-04,2023Q2,55+,65.39368724314832,17.26631275685168,19.18479195205742
CUST0052,Female,East,66.0,Headphones,Accessories,100.0,3,300,13.21,In Transit,2023-03-13,2023,3,Mar,2023-03,2023Q1,55+,183.3106148990765,103.47938510092348,34.493128366974496
CUST0200,Female,West,49.0,Laptop,Electronics,1500.0,5,7500,11.03,Returned,2023-01-11,2023,1,Jan,2023-01,2023Q1,45-54,4182.505140123049,3306.4648598769504,44.08619813169267
CUST0103,Female,South,23.0,Keyboard,Accessories,50.0,5,250,14.12,In Transit,2023-04-10,2023,4,Apr,2023-04,2023Q2,<25,182.79177744954694,53.08822255045306,21.235289020181224
CUST0129,Female,North,66.0,Smartwatch,Wearables,200.0,5,1000,10.43,Delivered,2023-03-07,2023,3,Mar,2023-03,2023Q1,55+,615.2984945753009,374.2715054246991,37.42715054246991
CUST0012,Female,North,28.0,Laptop,Electronics,1500.0,1,1500,12.71,Returned,2023-08-31,2023,8,Aug,2023-08,2023Q3,25-34,1126.119796534432,361.170203465568,24.0780135643712
CUST0139,Male,East,57.0,Smartphone,Electronics,800.0,2,1600,12.55,Unknown,2023-01-02,2023,1,Jan,2023-01,2023Q1,55+,1124.0204365746586,463.4295634253414,28.96434771408384
CUST0108,Male,South,49.0,Keyboard,Accessories,50.0,2,100,6.85,Returned,2023-10-19,2023,10,Oct,2023-10,2023Q4,45-54,62.02469857129562,31.125301428704375,31.125301428704375
CUST0196,Male,West,37.0,Laptop,Electronics,1500.0,2,3000,17.23,Returned,2023-01-10,2023,1,Jan,2023-01,2023Q1,35-44,1878.5365399929583,1104.2334600070417,36.807782000234724
CUST0007,Male,East,52.0,Headphones,Accessories,100.0,3,300,19.53,In Transit,2023-01-16,2023,1,Jan,2023-01,2023Q1,45-54,227.92599550640404,52.54400449359596,17.514668164531987
CUST0118,Male,West,49.0,Smartwatch,Wearables,200.0,3,600,18.62,Delivered,2023-07-23,2023,7,Jul,2023-07,2023Q3,45-54,391.16438435345026,190.21561564654974,31.70260260775829
CUST0227,Female,East,54.0,Mouse,Accessories,30.0,5,150,14.71,In Transit,2023-12-04,2023,12,Dec,2023-12,2023Q4,45-54,106.9015974727814,28.388402527218595,18.925601684812396
CUST0219,Female,South,48.0,Keyboard,Accessories,50.0,2,100,12.46,In Transit,2023-04-09,2023,4,Apr,2023-04,2023Q2,45-54,60.61841648214905,26.921583517850948,26.92158351785095
CUST0297,Male,East,61.0,Monitor,Electronics,300.0,2,600,12.26,Returned,2023-04-25,2023,4,Apr,2023-04,2023Q2,55+,361.8613625046113,225.87863749538872,37.64643958256478
CUST0098,Female,East,57.0,Headphones,Accessories,100.0,4,400,8.84,In Transit,2023-02-28,2023,2,Feb,2023-02,2023Q1,55+,292.4978410958113,98.66215890418871,24.66553972604718
CUST0284,Female,South,64.0,Smartwatch,Wearables,200.0,5,1000,13.46,In Transit,2023-05-09,2023,5,May,2023-05,2023Q2,55+,617.5807235602344,368.9592764397656,36.895927643976556
CUST0137,Female,West,19.0,Monitor,Electronics,300.0,5,1500,19.39,Returned,2023-12-08,2023,12,Dec,2023-12,2023Q4,<25,1020.4766537477083,460.13334625229174,30.67555641681945
CUST0127,Male,North,62.0,Headphones,Accessories,100.0,2,200,5.13,Delivered,2023-11-01,2023,11,Nov,2023-11,2023Q4,55+,138.1193002136887,56.75069978631131,28.375349893155654
CUST0052,Male,East,66.0,Mouse,Accessories,30.0,2,60,6.23,In Transit,2023-06-11,2023,6,Jun,2023-06,2023Q2,55+,45.03090503068443,8.73909496931557,14.565158282192616
CUST0162,Female,South,69.0,Smartwatch,Wearables,200.0,4,800,12.26,In Transit,2023-10-09,2023,10,Oct,2023-10,2023Q4,55+,559.5370762150868,228.2029237849132,28.52536547311415
CUST0069,Female,East,66.0,Laptop,Electronics,1500.0,4,6000,16.92,In Transit,2023-09-23,2023,9,Sep,2023-09,2023Q3,55+,3796.391506619542,2186.688493380458,36.444808223007634
CUST0011,Female,West,54.0,Smartphone,Electronics,1658.4323266595477,2,1600,15.8,In Transit,2023-04-06,2023,4,Apr,2023-04,2023Q2,45-54,1026.3353476737461,557.8646523262539,34.86654077039087
CUST0293,Male,South,32.0,Laptop,Electronics,1500.0,3,4500,8.53,Returned,2023-11-17,2023,11,Nov,2023-11,2023Q4,25-34,3412.116309712732,1079.3536902872681,23.985637561939292
CUST0078,Female,East,38.0,Monitor,Electronics,300.0,1,300,7.57,Delivered,2023-02-07,2023,2,Feb,2023-02,2023Q1,35-44,175.78282944471798,116.64717055528203,38.88239018509401
CUST0290,Female,Unknown,37.0,Headphones,Accessories,100.0,3,300,5.29,Returned,2023-09-30,2023,9,Sep,2023-09,2023Q3,35-44,227.16103633923743,67.54896366076257,22.51632122025419
